Crank Radius,Link Length,Offset,Max Force,Max Torque,Max Velocity,Max Acceleration,Peak Power,Min Link Height,Min Link Width,Min Crank Height,Min Crank Width,Min Pin Diameter,Return Ratio,System Area,Stroke,System Weight,System Volume,Optimization Score
0.1205000000,0.1435000000,0.0185000000,5.4119402889,0.2450719698,0.4735522789,4.6313899065,0.7699162998,0.0021260000,0.0010630000,0.0026260000,0.0013130000,0.0005940000,1.7592334241,0.0925080914,0.2496853511,0.0019973996,0.0003412623,0.8249423889
0.1165000000,0.1740000000,0.0440000000,4.9618574403,0.2140150775,0.3950701521,2.7593696643,0.6723481953,0.0022920000,0.0011460000,0.0024660000,0.0012330000,0.0005947500,1.5939331130,0.0940500960,0.2501315927,0.0021904055,0.0003397089,0.8249324737
0.1160000000,0.1760000000,0.0460000000,5.1611458809,0.2123264629,0.3907711291,2.7105606728,0.6670432560,0.0023280000,0.0011640000,0.0024560000,0.0012280000,0.0005980000,1.5897732463,0.0938101162,0.2498312286,0.0022322943,0.0003395926,0.8249183181
0.1210000000,0.1415000000,0.0170000000,6.2861746080,0.2494791614,0.4836633247,5.2618184659,0.7837619008,0.0021920000,0.0010960000,0.0026460000,0.0013230000,0.0006047500,1.8193383204,0.0926736448,0.2504925062,0.0020615141,0.0003467848,0.8248739382
0.1185000000,0.1605000000,0.0320000000,4.7818784500,0.2245014395,0.4225091361,3.1651932985,0.7052920730,0.0021800000,0.0010900000,0.0025160000,0.0012580000,0.0005870000,1.6286266112,0.0937711354,0.2499558582,0.0020424090,0.0003381387,0.8248372198
0.1200000000,0.1485000000,0.0225000000,5.2438410700,0.2377059557,0.4554395583,4.0362054119,0.7467752843,0.0021460000,0.0010730000,0.0025860000,0.0012930000,0.0005915000,1.7134872694,0.0930133444,0.2500627460,0.0020066089,0.0003403358,0.8248291703
0.1180000000,0.1635000000,0.0345000000,4.8109207008,0.2216568302,0.4153975396,3.0226625545,0.6963554695,0.0022040000,0.0011020000,0.0025000000,0.0012500000,0.0005880000,1.6138039354,0.0937811798,0.2497130863,0.0020678223,0.0003377998,0.8248116431
0.1175000000,0.1685000000,0.0390000000,4.8927576244,0.2181984861,0.4059152826,2.9174440638,0.6854907610,0.0022480000,0.0011240000,0.0024820000,0.0012410000,0.0005912500,1.6095154435,0.0941946814,0.2504650779,0.0021267272,0.0003396660,0.8247942883
0.1195000000,0.1535000000,0.0265000000,5.0921569774,0.2317830743,0.4406253014,3.6366172276,0.7281680035,0.0021660000,0.0010830000,0.0025540000,0.0012770000,0.0005900000,1.6792950577,0.0934993773,0.2504093753,0.0020245171,0.0003400572,0.8247861858
0.1210000000,0.1410000000,0.0165000000,5.9406394110,0.2503330152,0.4858690194,5.2521569926,0.7864443615,0.0021580000,0.0010790000,0.0026520000,0.0013260000,0.0006012500,1.8120118501,0.0925601413,0.2501772682,0.0020353106,0.0003453419,0.8247678821
0.1160000000,0.1765000000,0.0465000000,5.1752765003,0.2121929633,0.3902473717,2.7148579410,0.6666238548,0.0023320000,0.0011660000,0.0024560000,0.0012280000,0.0005985000,1.5914292691,0.0939090048,0.2500761883,0.0022403940,0.0003401384,0.8247651512
0.1175000000,0.1680000000,0.0385000000,4.8790198795,0.2184121703,0.4066374910,2.9126382422,0.6861620697,0.0022420000,0.0011210000,0.0024840000,0.0012420000,0.0005907500,1.6072620344,0.0940921683,0.2502119363,0.0021187816,0.0003392023,0.8247367796
0.1175000000,0.1675000000,0.0380000000,4.8652925109,0.2186285213,0.4073688812,2.9078244637,0.6868417564,0.0022380000,0.0011190000,0.0024840000,0.0012420000,0.0005902500,1.6049570146,0.0939894970,0.2499591526,0.0021113365,0.0003386442,0.8247039320
0.1175000000,0.1670000000,0.0375000000,4.8515754643,0.2188476079,0.4081096847,2.9030026885,0.6875300372,0.0022320000,0.0011160000,0.0024860000,0.0012430000,0.0005897500,1.6025990943,0.0938866665,0.2497067411,0.0021034858,0.0003381798,0.8246258532
0.1195000000,0.1525000000,0.0255000000,4.8685854206,0.2326827819,0.4431683706,3.6238928597,0.7309945184,0.0021360000,0.0010680000,0.0025600000,0.0012800000,0.0005870000,1.6710204747,0.0932821898,0.2498556894,0.0019965634,0.0003384278,0.8246030962
0.1155000000,0.1795000000,0.0490000000,5.0256941649,0.2104962355,0.3856237796,2.6269898095,0.6612934272,0.0023340000,0.0011670000,0.0024520000,0.0012260000,0.0005982500,1.5788221786,0.0938788725,0.2497316677,0.0022575475,0.0003397476,0.8244868419
0.1160000000,0.1770000000,0.0470000000,5.1894188480,0.2120689750,0.3897395566,2.7191483612,0.6662343340,0.0023380000,0.0011690000,0.0024560000,0.0012280000,0.0005992500,1.5930509825,0.0940077477,0.2503213649,0.0022507602,0.0003407781,0.8244610078
0.1220000000,0.1345000000,0.0110000000,8.5811428314,0.2670490327,0.5257186888,7.9695013826,0.8389592794,0.0023100000,0.0011550000,0.0027320000,0.0013660000,0.0006302500,1.9797496387,0.0922964219,0.2503268530,0.0021981942,0.0003587562,0.8244109411
0.1185000000,0.1600000000,0.0315000000,4.7678434806,0.2248259040,0.4234812833,3.1597934576,0.7063114083,0.0021760000,0.0010880000,0.0025180000,0.0012590000,0.0005867500,1.6255315946,0.0936654449,0.2496943354,0.0020370481,0.0003377576,0.8243885876
0.1190000000,0.1570000000,0.0290000000,4.7363624384,0.2280236257,0.4314051197,3.3248969395,0.7163573472,0.0021520000,0.0010760000,0.0025340000,0.0012670000,0.0005857500,1.6414660223,0.0936463886,0.2499161625,0.0020131212,0.0003380635,0.8242769475
0.1185000000,0.1615000000,0.0330000000,4.9843574180,0.2238670846,0.4206424180,3.1759653679,0.7032991885,0.0022100000,0.0011050000,0.0025120000,0.0012560000,0.0005902500,1.6345885865,0.0939820080,0.2504804594,0.0020743212,0.0003399329,0.8241782847
0.1160000000,0.1765000000,0.0460000000,4.9696970164,0.2122888304,0.3906267168,2.6628802319,0.6669250299,0.0023080000,0.0011540000,0.0024580000,0.0012290000,0.0005957500,1.5796312383,0.0939275804,0.2495633139,0.0022153988,0.0003392664,0.8240719028
0.1195000000,0.1520000000,0.0250000000,4.8533476678,0.2331695254,0.4444759730,3.6175138374,0.7325236679,0.0021300000,0.0010650000,0.0025620000,0.0012810000,0.0005865000,1.6666967731,0.0931733223,0.2495799772,0.0019898840,0.0003379396,0.8239291000
0.1190000000,0.1580000000,0.0300000000,4.9404160019,0.2272879170,0.4292771039,3.3363773149,0.7140460504,0.0021820000,0.0010910000,0.0025300000,0.0012650000,0.0005890000,1.6483703165,0.0938602169,0.2504507877,0.0020438523,0.0003398678,0.8238765747
0.1170000000,0.1705000000,0.0405000000,4.8899650884,0.2163478943,0.4015027414,2.7973692832,0.6796769554,0.0022600000,0.0011300000,0.0024760000,0.0012380000,0.0005920000,1.5918502354,0.0939821447,0.2496759806,0.0021439663,0.0003388996,0.8238752303
0.1170000000,0.1710000000,0.0410000000,4.9035214633,0.2161699300,0.4008528121,2.8019512131,0.6791178642,0.0022660000,0.0011330000,0.0024740000,0.0012370000,0.0005925000,1.5939298489,0.0940835982,0.2499240921,0.0021521192,0.0003393595,0.8238639974
0.1190000000,0.1565000000,0.0285000000,4.7221715759,0.2284164883,0.4325051960,3.3191418185,0.7175915616,0.0021460000,0.0010730000,0.0025360000,0.0012680000,0.0005852500,1.6378733110,0.0935392115,0.2496497817,0.0020061758,0.0003375830,0.8238149088
0.1170000000,0.1715000000,0.0415000000,4.9170879848,0.2159939861,0.4002105526,2.8065256523,0.6785651199,0.0022700000,0.0011350000,0.0024740000,0.0012370000,0.0005930000,1.5959646999,0.0941848975,0.2501725187,0.0021597859,0.0003399133,0.8238123308
0.1160000000,0.1770000000,0.0465000000,4.9830466387,0.2121559681,0.3901113525,2.6671065077,0.6665076309,0.0023140000,0.0011570000,0.0024580000,0.0012290000,0.0005965000,1.5812987435,0.0940264964,0.2498056145,0.0022256210,0.0003399058,0.8237821642
0.1165000000,0.1745000000,0.0445000000,5.1452895134,0.2138732469,0.3945021593,2.7637816816,0.6719026211,0.0023160000,0.0011580000,0.0024620000,0.0012310000,0.0005972500,1.5957277457,0.0941500297,0.2503785906,0.0022169040,0.0003408231,0.8237787030
0.1170000000,0.1720000000,0.0420000000,4.9306647040,0.2158200152,0.3995757860,2.8110926372,0.6780185742,0.0022740000,0.0011370000,0.0024740000,0.0012370000,0.0005935000,1.5979558140,0.0942860436,0.2504212482,0.0021674846,0.0003404669,0.8237531226
0.1180000000,0.1645000000,0.0350000000,4.6467470131,0.2213029746,0.4142874608,2.9596955941,0.6952437992,0.0021920000,0.0010960000,0.0024980000,0.0012490000,0.0005862500,1.6031666840,0.0940043398,0.2497089348,0.0020610728,0.0003378516,0.8237063189
0.1200000000,0.1500000000,0.0235000000,5.0417760444,0.2363865371,0.4518810638,3.8907464143,0.7426302084,0.0021360000,0.0010680000,0.0025800000,0.0012900000,0.0005895000,1.6981171380,0.0933540889,0.2503273144,0.0020022422,0.0003405557,0.8237052190
0.1160000000,0.1775000000,0.0470000000,4.9964062543,0.2120377296,0.3896059988,2.6713260426,0.6661361736,0.0023180000,0.0011590000,0.0024580000,0.0012290000,0.0005970000,1.5829322444,0.0941252669,0.2500481417,0.0022336751,0.0003404511,0.8236060054
0.1205000000,0.1450000000,0.0195000000,5.1886382484,0.2433329471,0.4690286189,4.4063290476,0.7644529991,0.0021160000,0.0010580000,0.0026160000,0.0013080000,0.0005915000,1.7382699262,0.0928531861,0.2499505330,0.0019897212,0.0003411426,0.8235589503
0.1190000000,0.1575000000,0.0295000000,4.9254570679,0.2276431124,0.4303323929,3.3306420878,0.7151619297,0.0021760000,0.0010880000,0.0025320000,0.0012660000,0.0005885000,1.6449640567,0.0937533901,0.2501831733,0.0020367053,0.0003393873,0.8234830431
0.1205000000,0.1455000000,0.0200000000,5.4407775792,0.2426372538,0.4672091166,4.4143290639,0.7622674140,0.0021440000,0.0010720000,0.0026120000,0.0013060000,0.0005945000,1.7442806074,0.0929650402,0.2502470546,0.0020127712,0.0003424832,0.8234584504
0.1175000000,0.1680000000,0.0380000000,4.6878046794,0.2185601617,0.4071476353,2.8475896764,0.6866269983,0.0022200000,0.0011100000,0.0024860000,0.0012430000,0.0005882500,1.5928472026,0.0941080537,0.2496994661,0.0020980947,0.0003384126,0.8234279965
0.1215000000,0.1380000000,0.0140000000,7.0002148047,0.2573300185,0.5024663933,6.2020017684,0.8084260956,0.0022240000,0.0011120000,0.0026860000,0.0013430000,0.0006137500,1.8789555232,0.0924911643,0.2503899509,0.0021048467,0.0003512814,0.8234083429
0.1155000000,0.1800000000,0.0495000000,5.2064775617,0.2103911293,0.3851479900,2.6310980884,0.6609632262,0.0023580000,0.0011790000,0.0024480000,0.0012240000,0.0006007500,1.5803027792,0.0939764737,0.2499724150,0.0022855322,0.0003408527,0.8232482493
0.1185000000,0.1610000000,0.0320000000,4.6034869895,0.2243926988,0.4221954142,3.0873987985,0.7049504542,0.0021640000,0.0010820000,0.0025160000,0.0012580000,0.0005850000,1.6138395908,0.0938904212,0.2496933823,0.0020305101,0.0003378177,0.8231812962
0.1195000000,0.1535000000,0.0260000000,4.6880596401,0.2320648687,0.4414369281,3.5136354626,0.7290532867,0.0021220000,0.0010610000,0.0025560000,0.0012780000,0.0005847500,1.6551768178,0.0935109212,0.2498501822,0.0019870683,0.0003382290,0.8231626594
0.1215000000,0.1375000000,0.0135000000,6.5626254129,0.2584112238,0.5052092189,6.1904424175,0.8118228022,0.0021840000,0.0010920000,0.0026920000,0.0013460000,0.0006095000,1.8696792909,0.0923759462,0.2500601447,0.0020740714,0.0003495506,0.8231017638
0.1195000000,0.1545000000,0.0270000000,4.8934702315,0.2311897503,0.4389611059,3.5259466407,0.7263040210,0.0021520000,0.0010760000,0.0025520000,0.0012760000,0.0005880000,1.6632583945,0.0937277846,0.2503954055,0.0020165945,0.0003400444,0.8231006892
0.1200000000,0.1490000000,0.0225000000,4.8167235870,0.2374905147,0.4548728087,3.8769294114,0.7460984562,0.0021060000,0.0010530000,0.0025860000,0.0012930000,0.0005865000,1.6882774817,0.0931337672,0.2497611888,0.0019755059,0.0003389138,0.8230553835
0.1210000000,0.1405000000,0.0160000000,5.9185261271,0.2512117665,0.4881369202,5.2424777251,0.7892050400,0.0021520000,0.0010760000,0.0026560000,0.0013280000,0.0006010000,1.8043564535,0.0924464339,0.2498633089,0.0020307304,0.0003450101,0.8230294624
0.1185000000,0.1625000000,0.0335000000,4.8039790187,0.2234780961,0.4194554143,3.1031674633,0.7020771448,0.0021960000,0.0010980000,0.0025100000,0.0012550000,0.0005882500,1.6227146447,0.0942065443,0.2504696641,0.0020657760,0.0003398972,0.8230233140
0.1165000000,0.1740000000,0.0435000000,4.9262335595,0.2141163136,0.3954836909,2.7048094448,0.6726662378,0.0022880000,0.0011440000,0.0024660000,0.0012330000,0.0005942500,1.5815065702,0.0940678436,0.2496214594,0.0021861022,0.0003395849,0.8229367941
0.1180000000,0.1655000000,0.0360000000,4.8319450927,0.2207826147,0.4126435123,2.9696386421,0.6936090405,0.0022200000,0.0011100000,0.0024940000,0.0012470000,0.0005892500,1.6083856951,0.0942123792,0.2502170955,0.0020919795,0.0003395414,0.8229294780
0.1180000000,0.1660000000,0.0365000000,4.8457248817,0.2205276285,0.4118644831,2.9745976782,0.6928079775,0.0022260000,0.0011130000,0.0024940000,0.0012470000,0.0005900000,1.6109054968,0.0943161546,0.2504718181,0.0021012843,0.0003401984,0.8229025511
0.1210000000,0.1400000000,0.0155000000,5.6096179932,0.2521167392,0.4904703143,5.2327805647,0.7920480958,0.0021200000,0.0010600000,0.0026600000,0.0013300000,0.0005975000,1.7963526373,0.0923325214,0.2495507139,0.0020052409,0.0003434770,0.8228330230
0.1185000000,0.1620000000,0.0330000000,4.7900410078,0.2237628271,0.4203494090,3.0979201808,0.7029716538,0.0021920000,0.0010960000,0.0025100000,0.0012550000,0.0005877500,1.6198284867,0.0941013382,0.2502103943,0.0020586823,0.0003393294,0.8228278684
0.1165000000,0.1745000000,0.0440000000,4.9396288592,0.2139737254,0.3949123132,2.7091529483,0.6722182839,0.0022920000,0.0011460000,0.0024660000,0.0012330000,0.0005947500,1.5833510559,0.0941679534,0.2498654192,0.0021939515,0.0003401346,0.8228189722
0.1200000000,0.1495000000,0.0230000000,5.0254639185,0.2369326586,0.4533615956,3.8838440782,0.7443458996,0.0021320000,0.0010660000,0.0025820000,0.0012910000,0.0005892500,1.6932759697,0.0932440222,0.2500438061,0.0019973895,0.0003401542,0.8227581032
0.1170000000,0.1715000000,0.0410000000,4.7267895034,0.2161165201,0.4006666079,2.7488423750,0.6789500717,0.0022480000,0.0011240000,0.0024760000,0.0012380000,0.0005905000,1.5828527523,0.0942018000,0.2496656672,0.0021383370,0.0003391265,0.8227468918
0.1210000000,0.1425000000,0.0175000000,5.6612366924,0.2483217992,0.4806893347,4.9274200072,0.7801259402,0.0021440000,0.0010720000,0.0026400000,0.0013200000,0.0005980000,1.7837058424,0.0929082137,0.2504282422,0.0020227812,0.0003448753,0.8227280577
0.1165000000,0.1750000000,0.0445000000,4.9530341231,0.2138326056,0.3943472204,2.7134894417,0.6717749427,0.0022980000,0.0011490000,0.0024640000,0.0012320000,0.0005952500,1.5851572774,0.0942679139,0.2501096462,0.0022024530,0.0003405900,0.8227244919
0.1195000000,0.1540000000,0.0265000000,4.8783388242,0.2316232500,0.4401878586,3.5197964511,0.7276659005,0.0021460000,0.0010730000,0.0025520000,0.0012760000,0.0005872500,1.6592752283,0.0936194433,0.2501224297,0.0020081072,0.0003393705,0.8227161619
0.1170000000,0.1720000000,0.0415000000,4.7396265874,0.2159415320,0.4000278492,2.7533093205,0.6784003306,0.0022520000,0.0011260000,0.0024760000,0.0012380000,0.0005910000,1.5848983266,0.0943031250,0.2499111794,0.0021459277,0.0003396799,0.8226948266
0.1180000000,0.1650000000,0.0355000000,4.8181756201,0.2210410321,0.4134574877,2.9646712947,0.6944208825,0.0022160000,0.0011080000,0.0024960000,0.0012480000,0.0005890000,1.6058066102,0.0941084411,0.2499627954,0.0020862902,0.0003391668,0.8226328046
0.1165000000,0.1755000000,0.0450000000,4.9664493991,0.2136929221,0.3937882763,2.7178189584,0.6713361142,0.0023020000,0.0011510000,0.0024640000,0.0012320000,0.0005957500,1.5869260633,0.0943677257,0.2503541301,0.0022103770,0.0003411393,0.8225942701
0.1190000000,0.1590000000,0.0305000000,4.7597258764,0.2268186695,0.4278953396,3.2514851334,0.7125718657,0.0021680000,0.0010840000,0.0025280000,0.0012640000,0.0005870000,1.6351688574,0.0940865939,0.2504422947,0.0020355825,0.0003398408,0.8225700344
0.1185000000,0.1615000000,0.0325000000,4.7761134678,0.2240754153,0.4212566338,3.0926639744,0.7039536786,0.0021860000,0.0010930000,0.0025120000,0.0012560000,0.0005872500,1.6168708113,0.0939959641,0.2499516268,0.0020513187,0.0003388555,0.8225497886
0.1190000000,0.1575000000,0.0290000000,4.5578840734,0.2278875672,0.4310378537,3.2347231645,0.7159299068,0.0021340000,0.0010670000,0.0025340000,0.0012670000,0.0005835000,1.6249018585,0.0937660497,0.2496520843,0.0019998436,0.0003376515,0.8224796855
0.1215000000,0.1370000000,0.0130000000,6.1751245065,0.2595275053,0.5080419636,6.1788614487,0.8153297040,0.0021480000,0.0010740000,0.0026980000,0.0013490000,0.0006057500,1.8599003020,0.0922605164,0.2497319357,0.0020473130,0.0003480067,0.8224566630
0.1175000000,0.1690000000,0.0390000000,4.8715080693,0.2181326604,0.4057025213,2.8570221086,0.6852839635,0.0022480000,0.0011240000,0.0024820000,0.0012410000,0.0005912500,1.5974290616,0.0943132873,0.2501990775,0.0021301383,0.0003400937,0.8224510033
0.1195000000,0.1530000000,0.0255000000,4.6737160403,0.2325149035,0.4427090963,3.5074636185,0.7304671126,0.0021180000,0.0010590000,0.0025580000,0.0012790000,0.0005845000,1.6509591397,0.0934022175,0.2495786963,0.0019821758,0.0003378358,0.8224085988
0.1155000000,0.1805000000,0.0495000000,5.0158312707,0.2103633161,0.3850304716,2.5877122813,0.6608758484,0.0023400000,0.0011700000,0.0024500000,0.0012250000,0.0005987500,1.5709368805,0.0940936262,0.2497039334,0.0022702066,0.0003406189,0.8223814394
0.1190000000,0.1585000000,0.0300000000,4.7456315808,0.2271653936,0.4289260111,3.2459074540,0.7136611317,0.0021620000,0.0010810000,0.0025280000,0.0012640000,0.0005862500,1.6318350817,0.0939799197,0.2501782821,0.0020268508,0.0003391735,0.8223770887
0.1205000000,0.1445000000,0.0190000000,5.1709932282,0.2440458932,0.4708917236,4.3983144975,0.7666927851,0.0021100000,0.0010550000,0.0026180000,0.0013090000,0.0005910000,1.7320333146,0.0927411357,0.2496551120,0.0019834555,0.0003406382,0.8223683049
0.1175000000,0.1695000000,0.0395000000,4.8851283756,0.2179227970,0.4049968426,2.8617266478,0.6846246582,0.0022540000,0.0011270000,0.0024820000,0.0012410000,0.0005920000,1.5996446839,0.0944156677,0.2504494257,0.0021397305,0.0003407461,0.8223297254
0.1175000000,0.1685000000,0.0385000000,4.8578979135,0.2183450936,0.4064205403,2.8523097976,0.6859513419,0.0022440000,0.0011220000,0.0024840000,0.0012420000,0.0005910000,1.5951636418,0.0942107496,0.2499490862,0.0021242154,0.0003397240,0.8222546330
0.1160000000,0.1780000000,0.0475000000,5.1777648571,0.2119263557,0.3891058683,2.6755388684,0.6657862821,0.0023420000,0.0011710000,0.0024560000,0.0012280000,0.0005997500,1.5845324498,0.0942238924,0.2502908866,0.0022626380,0.0003417501,0.8222308114
0.1200000000,0.1510000000,0.0240000000,4.8432706746,0.2356551173,0.4499121176,3.7547430669,0.7403323854,0.0021220000,0.0010610000,0.0025740000,0.0012870000,0.0005870000,1.6795912822,0.0935844426,0.2503137605,0.0019912400,0.0003401794,0.8220784588
0.1190000000,0.1580000000,0.0295000000,4.7315478960,0.2275178191,0.4299733414,3.2403201476,0.7147683091,0.0021580000,0.0010790000,0.0025300000,0.0012650000,0.0005860000,1.6284136504,0.0938730720,0.2499148701,0.0020216350,0.0003387879,0.8218483616
0.1165000000,0.1750000000,0.0440000000,4.7638210392,0.2139326647,0.3947556076,2.6614863839,0.6720892878,0.0022740000,0.0011370000,0.0024680000,0.0012340000,0.0005927500,1.5731601024,0.0942858060,0.2496081987,0.0021796325,0.0003399003,0.8218370608
0.1160000000,0.1775000000,0.0465000000,4.9605129154,0.2121192231,0.3899762745,2.6216993873,0.6663921928,0.0023140000,0.0011570000,0.0024580000,0.0012290000,0.0005965000,1.5715282755,0.0941439829,0.2495438060,0.0022292353,0.0003403305,0.8218033223
0.1195000000,0.1555000000,0.0275000000,4.7127846981,0.2306133550,0.4373431108,3.4252168136,0.7244932220,0.0021380000,0.0010690000,0.0025480000,0.0012740000,0.0005857500,1.6484039248,0.0939560493,0.2503890249,0.0020069474,0.0003398390,0.8217907389
0.1180000000,0.1665000000,0.0365000000,4.6678846784,0.2204491478,0.4116260578,2.9104697686,0.6925614234,0.0022080000,0.0011040000,0.0024940000,0.0012470000,0.0005877500,1.5982093639,0.0944351397,0.2502114580,0.0020866892,0.0003397776,0.8217072886
0.1225000000,0.1300000000,0.0070000000,19.5813464790,0.2833423762,0.5656901716,13.6182605780,0.8901463274,0.0027920000,0.0013960000,0.0027880000,0.0013940000,0.0006975000,2.1963612294,0.0918512232,0.2497103692,0.0026535194,0.0003843055,0.8216186409
0.1220000000,0.1340000000,0.0105000000,8.5407050076,0.2684287328,0.5292326533,7.9544212756,0.8432937351,0.0023040000,0.0011520000,0.0027360000,0.0013680000,0.0006300000,1.9677087083,0.0921794369,0.2499751023,0.0021931866,0.0003583937,0.8216064991
0.1170000000,0.1725000000,0.0420000000,4.9088801258,0.2157684953,0.3993965029,2.7577689701,0.6778567196,0.0022760000,0.0011380000,0.0024720000,0.0012360000,0.0005935000,1.5869006234,0.0944042968,0.2501570060,0.0021715318,0.0003407995,0.8216026136
0.1165000000,0.1755000000,0.0445000000,4.7765140916,0.2137922484,0.3941933853,2.6657512609,0.6716481569,0.0022800000,0.0011400000,0.0024680000,0.0012340000,0.0005935000,1.5749763979,0.0943857931,0.2498497263,0.0021895967,0.0003405439,0.8215758697
0.1180000000,0.1660000000,0.0360000000,4.6548573773,0.2207001530,0.4124002451,2.9056113417,0.6933499794,0.0022020000,0.0011010000,0.0024960000,0.0012480000,0.0005872500,1.5956785202,0.0943313405,0.2499600541,0.0020790585,0.0003393098,0.8215639805
0.1170000000,0.1730000000,0.0425000000,4.9223402633,0.2155973649,0.3987724008,2.7622213590,0.6773190976,0.0022800000,0.0011400000,0.0024720000,0.0012360000,0.0005940000,1.5888606183,0.0945053162,0.2504031351,0.0021792847,0.0003413532,0.8215377190
0.1160000000,0.1780000000,0.0470000000,4.9737471848,0.2120066920,0.3894733585,2.6258515833,0.6660386661,0.0023200000,0.0011600000,0.0024580000,0.0012290000,0.0005972500,1.5731721989,0.0942427808,0.2497837497,0.0022395310,0.0003409704,0.8214869533
0.1185000000,0.1630000000,0.0335000000,4.6256941593,0.2233839876,0.4191710474,3.0303078922,0.7017814942,0.0021800000,0.0010900000,0.0025100000,0.0012550000,0.0005862500,1.6086878982,0.0943258940,0.2502079157,0.0020536241,0.0003395732,0.8214786054
0.1160000000,0.1785000000,0.0475000000,4.9869912310,0.2118958299,0.3889756156,2.6299971714,0.6656903826,0.0023240000,0.0011620000,0.0024560000,0.0012280000,0.0005975000,1.5747831240,0.0943414340,0.2500239203,0.0022461014,0.0003413273,0.8214633128
0.1180000000,0.1655000000,0.0355000000,4.6418387196,0.2209569273,0.4132017918,2.9007447633,0.6941566595,0.0021980000,0.0010990000,0.0024960000,0.0012480000,0.0005867500,1.5930891368,0.0942273790,0.2497090873,0.0020718533,0.0003387474,0.8214431316
0.1185000000,0.1625000000,0.0330000000,4.6125253441,0.2236663955,0.4200590055,3.0251770171,0.7026687049,0.0021740000,0.0010870000,0.0025100000,0.0012550000,0.0005855000,1.6057901712,0.0942206654,0.2499522856,0.0020446853,0.0003389117,0.8214231085
0.1200000000,0.1505000000,0.0235000000,4.8279714084,0.2361847667,0.4513496275,3.7480961762,0.7419963279,0.0021160000,0.0010580000,0.0025760000,0.0012880000,0.0005865000,1.6748726428,0.0934745452,0.2500350497,0.0019847028,0.0003396865,0.8213000988
0.1160000000,0.1790000000,0.0480000000,5.0002450988,0.2117859858,0.3884829402,2.6341361828,0.6653452971,0.0023280000,0.0011640000,0.0024560000,0.0012280000,0.0005980000,1.5763617286,0.0944399431,0.2502643089,0.0022542437,0.0003418726,0.8212719157
0.1215000000,0.1390000000,0.0145000000,5.8866579531,0.2558763054,0.4987610555,5.6687398539,0.8038591213,0.0021380000,0.0010690000,0.0026800000,0.0013400000,0.0006022500,1.8293303163,0.0927278611,0.2502981771,0.0020358496,0.0003476368,0.8212702471
0.1175000000,0.1695000000,0.0390000000,4.6950554373,0.2180673498,0.4054914228,2.8000661214,0.6850787842,0.0022300000,0.0011150000,0.0024840000,0.0012420000,0.0005892500,1.5858423731,0.0944318894,0.2499430602,0.0021166807,0.0003398604,0.8212591191
0.1205000000,0.1460000000,0.0200000000,4.9708501859,0.2423712402,0.4665300883,4.2055731078,0.7614317077,0.0021000000,0.0010500000,0.0026100000,0.0013050000,0.0005887500,1.7139769832,0.0930858816,0.2499291793,0.0019773694,0.0003406943,0.8212564007
0.1175000000,0.1705000000,0.0400000000,4.7208335653,0.2176562776,0.4041276031,2.8092917758,0.6837873626,0.0022400000,0.0011200000,0.0024840000,0.0012420000,0.0005905000,1.5902465312,0.0946365434,0.2504380182,0.0021336829,0.0003410701,0.8211382352
0.1175000000,0.1700000000,0.0395000000,4.7079402032,0.2178586927,0.4047966133,2.8046827469,0.6844232685,0.0022360000,0.0011180000,0.0024840000,0.0012420000,0.0005900000,1.5880684864,0.0945342947,0.2501903613,0.0021261871,0.0003405125,0.8211364577
0.1210000000,0.1420000000,0.0170000000,5.6408499814,0.2491411221,0.4828088550,4.9183899751,0.7826999189,0.0021380000,0.0010690000,0.0026440000,0.0013220000,0.0005977500,1.7765634394,0.0927948988,0.2501211672,0.0020182059,0.0003445475,0.8211204933
0.1195000000,0.1550000000,0.0270000000,4.6985368514,0.2310353991,0.4385384428,3.4192548793,0.7258191126,0.0021340000,0.0010670000,0.0025500000,0.0012750000,0.0005855000,1.6445137105,0.0938478680,0.2501200427,0.0020019311,0.0003394477,0.8211149704
0.1205000000,0.1465000000,0.0205000000,5.1995097113,0.2416996327,0.4647714068,4.2131938385,0.7593217906,0.0021280000,0.0010640000,0.0026060000,0.0013030000,0.0005917500,1.7198246032,0.0931975563,0.2502196661,0.0020003655,0.0003420350,0.8210965404
0.1190000000,0.1595000000,0.0305000000,4.5812340593,0.2266999806,0.4275551971,3.1676479901,0.7121989937,0.0021500000,0.0010750000,0.0025260000,0.0012630000,0.0005845000,1.6195358208,0.0942063153,0.2501790292,0.0020203954,0.0003392369,0.8210915665
0.1175000000,0.1690000000,0.0385000000,4.6821792195,0.2182785466,0.4062053003,2.7954418617,0.6857422784,0.0022260000,0.0011130000,0.0024860000,0.0012430000,0.0005890000,1.5835670325,0.0943293270,0.2496961286,0.0021108342,0.0003394912,0.8210623084
0.1195000000,0.1540000000,0.0260000000,4.5097855117,0.2319028833,0.4409935281,3.4072996214,0.7285443946,0.0021060000,0.0010530000,0.0025540000,0.0012770000,0.0005825000,1.6364009678,0.0936309659,0.2495842825,0.0019743950,0.0003377269,0.8210536813
0.1185000000,0.1620000000,0.0325000000,4.5993652538,0.2239699154,0.4209600185,3.0200374064,0.7036222407,0.0021700000,0.0010850000,0.0025120000,0.0012560000,0.0005852500,1.6028219157,0.0941152690,0.2496971751,0.0020393017,0.0003385326,0.8210162384
